customerID;gender;tenure;MultipleLines;MonthlyCharges;StreamingTV;DeviceProtection;Contract;Churn
1568-BEKZM;Male;70;Yes;90.05;Yes;Yes;Two year;No
0670-ANMUU;Male;71;Yes;97.65;No;No;One year;No
6897-RWMUB;Male;61;No;68.05;No;Yes;Two year;No
0963-ZBDRN;Male;32;No;96.2;Yes;No;Month-to-month;Yes
7594-RQHXR;Female;1;No;79.6;No;No;Month-to-month;Yes
6999-CHVCF;Male;68;Yes;102.1;No;Yes;Two year;No
6134-KWTBV;Male;62;Yes;23.4;No internet service;No internet service;Two year;No
1077-HUUJM;Female;7;No;71.05;No;No;Month-to-month;No
6331-EWIEB;Male;20;Yes;85.25;Yes;No;Month-to-month;Yes
0895-LNKRC;Male;6;No;19.45;No internet service;No internet service;One year;No
2045-BMBTJ;Female;33;No phone service;59.45;Yes;Yes;Month-to-month;No
8417-GSODA;Male;28;Yes;92.2;Yes;No;One year;No
5171-EPLKN;Male;27;No;19.85;No internet service;No internet service;Two year;No
4452-QIIEB;Male;7;No;43.9;No;No;Month-to-month;No
5998-VVEJY;Male;26;Yes;80.5;No;No;Month-to-month;Yes
1624-NALOJ;Male;5;Yes;89.8;No;No;Month-to-month;Yes
6741-EGCBI;Male;30;Yes;90.5;No;No;Month-to-month;No
7820-ZYGNY;Male;63;Yes;90.45;No;No;One year;No
4317-VTEOA;Male;1;No;50.75;No;No;Month-to-month;Yes
9677-AVKED;Female;53;Yes;84.6;Yes;Yes;One year;No
1670-SVOWZ;Female;14;No;89.65;No;No;Month-to-month;Yes
2227-JRSJX;Female;21;No;99.15;Yes;No;Month-to-month;No
9847-HNVGP;Male;17;No;19.95;No internet service;No internet service;One year;No
6696-YDAYZ;Male;16;No;20.5;No internet service;No internet service;Two year;No
8980-WQFWL;Female;35;No;62.1;No;Yes;Month-to-month;No
1730-ZMAME;Female;32;No;79.5;No;No;Month-to-month;No
6506-EYCNH;Female;28;No;19.55;No internet service;No internet service;Month-to-month;No
4634-JLRJT;Female;1;No;20.35;No internet service;No internet service;Month-to-month;Yes
9501-UKKNL;Male;59;No phone service;51.7;Yes;No;Month-to-month;No
2560-QTSBS;Female;72;Yes;23.3;No internet service;No internet service;One year;No
7541-YLXCL;Male;36;No;65.4;No;No;One year;No
4795-WRNVT;Female;40;No;65.1;Yes;No;Month-to-month;No
6080-TCMYC;Male;40;Yes;81.2;No;Yes;Month-to-month;No
0260-ZDLGK;Female;9;No;72.9;Yes;Yes;Month-to-month;Yes
7860-UXCRM;Male;63;No;74.5;Yes;Yes;Two year;No
6357-JJPQT;Female;3;No;80.5;Yes;No;Month-to-month;Yes
2292-XQWSV;Male;40;No phone service;60.3;Yes;Yes;One year;No
9552-TGUZV;Male;8;No;75;No;No;Month-to-month;No
5913-INRQV;Male;34;No;90.15;Yes;No;One year;No
8722-NGNBH;Male;5;No phone service;40;No;Yes;Month-to-month;Yes
6210-KBBPI;Male;9;Yes;99.45;Yes;No;Month-to-month;Yes
9643-YBLUR;Male;9;Yes;69.05;No;Yes;Month-to-month;No
8734-FNWVH;Male;31;Yes;59.7;No;No;Month-to-month;No
9447-YPTBX;Female;50;No;19.85;No internet service;No internet service;One year;No
0133-BMFZO;Female;2;No;86.25;No;No;Month-to-month;Yes
6128-CZOMY;Female;1;No;45.65;No;No;Month-to-month;Yes
9540-JYROE;Male;8;No;70.1;No;No;Month-to-month;No
9026-LHEVG;Female;9;No phone service;40.75;No;No;Month-to-month;No
2260-USTRB;Female;2;No;70.2;No;No;Month-to-month;Yes
3656-TKRVZ;Female;3;No;55.35;No;No;Month-to-month;Yes
7011-CVEUC;Male;25;No;95.7;Yes;No;Month-to-month;No
6185-TASNN;Male;1;No;46.3;No;No;Month-to-month;Yes
7925-PNRGI;Female;45;Yes;81.3;Yes;Yes;Month-to-month;No
8623-TMRBY;Male;51;Yes;84.2;No;Yes;Month-to-month;No
1552-CZCLL;Female;55;No;20;No internet service;No internet service;Month-to-month;No
3038-PQIUY;Female;38;Yes;66.15;No;Yes;Month-to-month;No
1501-SGHBW;Male;2;No;45.85;No;No;Month-to-month;Yes
9313-CDOGY;Male;38;No;19.6;No internet service;No internet service;Month-to-month;No
8148-BPLZQ;Male;34;No;49.8;No;No;Month-to-month;No
2623-DRYAM;Female;70;Yes;101.75;Yes;Yes;One year;No
9987-LUTYD;Female;13;No;55.15;No;No;One year;No
3208-YPIOE;Male;39;Yes;75.25;No;No;Month-to-month;Yes
4488-KQFDT;Female;61;Yes;103.95;Yes;Yes;One year;No
2612-RANWT;Female;12;Yes;100.15;Yes;Yes;Month-to-month;Yes
5693-PIPCS;Male;41;No;99.65;Yes;No;Two year;No
0491-KAPQG;Male;21;Yes;73.7;No;No;Month-to-month;No
1925-LFCZZ;Male;55;No phone service;50.05;Yes;Yes;One year;No
8039-EQPIM;Male;69;No phone service;60.25;Yes;Yes;Two year;No
6900-PXRMS;Male;26;Yes;105.75;Yes;Yes;Month-to-month;Yes
8707-RMEZH;Female;69;No;87.3;No;No;One year;No
3346-BRMIS;Female;18;No phone service;48.35;Yes;Yes;Month-to-month;Yes
3209-ZPKFI;Male;47;Yes;54.25;No;No;Month-to-month;No
6479-VDGRK;Female;72;No;85.3;Yes;Yes;Two year;No
9373-WSLOY;Male;33;No phone service;50;Yes;Yes;Month-to-month;No
2933-FILNV;Female;2;No phone service;24.4;No;No;Month-to-month;Yes
3569-JFODW;Female;72;Yes;90.95;Yes;Yes;Two year;No
9819-FBNSV;Male;37;No;72.25;No;No;Month-to-month;No
9544-PYPSJ;Female;62;Yes;96.1;No;Yes;Month-to-month;No
1591-XWLGB;Female;71;No;19.85;No internet service;No internet service;Two year;No
0396-UKGAI;Male;23;No;55.3;No;No;Month-to-month;No
3243-ZHOHY;Female;16;No;20.1;No internet service;No internet service;One year;No
5186-EJEGL;Male;9;No;69.5;Yes;Yes;Month-to-month;No
7527-QNRUS;Male;17;Yes;25.15;No internet service;No internet service;Two year;No
9986-BONCE;Female;4;No;20.95;No internet service;No internet service;Month-to-month;Yes
2722-JMONI;Female;1;No;49.55;No;No;Month-to-month;Yes
2203-GHNWN;Female;24;Yes;79.65;No;Yes;Month-to-month;No
3878-AVSOQ;Female;1;No;71.25;No;No;Month-to-month;Yes
3258-SYSWS;Male;72;Yes;113.8;Yes;Yes;Two year;No
5296-PSYVW;Female;72;Yes;24.55;No internet service;No internet service;Two year;No
6319-QSUSR;Female;11;No;19.7;No internet service;No internet service;Month-to-month;No
4083-EUGRJ;Male;9;No;20.25;No internet service;No internet service;Month-to-month;No
7579-OOPEC;Female;2;No;50.15;No;No;Month-to-month;Yes
0512-FLFDW;Female;60;Yes;100.5;Yes;Yes;One year;No
1771-OADNZ;Male;29;Yes;95.9;No;Yes;Month-to-month;Yes
0487-CRLZF;Female;49;No;74.45;Yes;Yes;Two year;No
2107-FBPTK;Female;30;Yes;104.1;Yes;Yes;Month-to-month;No
9451-WLYRI;Female;53;No;19.05;No internet service;No internet service;One year;No
8219-VYBVI;Male;39;Yes;25;No internet service;No internet service;Two year;No
1991-VOPLL;Female;9;No;19.05;No internet service;No internet service;Month-to-month;No
9738-QLWTP;Male;39;No;81.9;No;Yes;One year;No
1016-DJTSV;Male;8;No;69.7;No;No;Month-to-month;No
9419-IPPBE;Female;51;Yes;90.15;No;Yes;One year;No
0174-QRVVY;Male;71;Yes;25.35;No internet service;No internet service;Two year;No
5699-BNCAS;Male;71;Yes;24.65;No internet service;No internet service;Two year;No
2900-PHPLN;Female;70;No;19.55;No internet service;No internet service;Two year;No
0612-RTZZA;Female;1;No phone service;25.25;No;No;Month-to-month;Yes
8106-GWQOK;Male;38;No phone service;60;Yes;No;Two year;No
8751-EDEKA;Female;28;No;89.9;No;Yes;Month-to-month;No
6878-GGDWG;Female;32;No;19.4;No internet service;No internet service;Month-to-month;No
4039-PIMHX;Male;49;No;49.8;No;No;Two year;No
8450-LUGUK;Female;37;Yes;24.1;No internet service;No internet service;Two year;No
3604-WLABM;Female;10;No;54.25;No;Yes;Month-to-month;No
0795-GMVQO;Male;67;Yes;109.9;Yes;Yes;One year;No
2259-OUUSZ;Male;7;No phone service;35.5;No;Yes;One year;No
1142-IHLOO;Female;51;No;87.55;Yes;No;One year;No
6410-LEFEN;Female;9;No;45.15;No;No;Month-to-month;No
4633-MKHYU;Female;9;No;88.4;Yes;No;Month-to-month;No
6257-RJOHI;Male;4;No;50.8;No;No;Month-to-month;Yes
1545-JFUML;Male;71;Yes;99;Yes;Yes;Two year;No
3194-ORPIK;Female;50;Yes;84.4;Yes;No;Month-to-month;No
7826-VVKWT;Female;24;No;96.55;Yes;Yes;Two year;No
1353-GHZOS;Male;22;No;59.75;Yes;No;One year;No
2587-EKXTS;Male;44;Yes;111.5;Yes;Yes;Month-to-month;No
5442-BXVND;Female;33;Yes;24.25;No internet service;No internet service;Month-to-month;No
8816-VXNZD;Female;1;Yes;75.1;No;No;Month-to-month;Yes
9378-FXTIZ;Female;54;Yes;70.15;Yes;No;One year;No
1723-HKXJQ;Male;42;Yes;101.75;Yes;No;Month-to-month;Yes
7825-GKXMW;Female;1;No;45.8;No;No;Month-to-month;Yes
9753-OYLBX;Female;1;No;20.5;No internet service;No internet service;Month-to-month;Yes
2364-UFROM;Male;30;No;70.4;Yes;No;One year;No
6656-JWRQX;Female;1;No phone service;30.55;No;No;Month-to-month;No
6473-ULUHT;Male;16;Yes;84.9;Yes;No;Month-to-month;No
1240-KNSEZ;Male;1;No;20.1;No internet service;No internet service;Month-to-month;Yes
0836-SEYLU;Male;9;No phone service;40.65;Yes;No;Month-to-month;Yes
4433-JCGCG;Male;46;Yes;101;Yes;Yes;Month-to-month;No
3716-BDVDB;Male;1;No;69.1;No;No;Month-to-month;Yes
7688-AWMDX;Male;71;No;54.5;No;No;Two year;No
2842-BCQGE;Male;43;Yes;75.35;No;No;Month-to-month;No
7244-QWYHG;Male;50;No phone service;44.45;Yes;No;One year;No
5899-MQZZL;Female;13;Yes;75;No;No;Month-to-month;Yes
6849-OYAMU;Male;19;No;100;Yes;No;One year;No
5312-UXESG;Female;41;Yes;98.05;Yes;Yes;Month-to-month;No
9488-HGMJH;Female;1;No;71.15;No;No;Month-to-month;Yes
6038-GCYEC;Female;24;No phone service;54.15;Yes;Yes;Month-to-month;Yes
2150-WLKUW;Female;40;Yes;63.9;Yes;No;One year;No
7159-FVYPK;Female;3;Yes;69.15;Yes;Yes;Month-to-month;Yes
7032-LMBHI;Female;37;Yes;64.65;Yes;No;One year;No
1150-WFARN;Female;67;Yes;108.75;Yes;Yes;Two year;No
6088-BXMRG;Female;32;Yes;98.85;Yes;No;Month-to-month;No
3144-AUDBS;Female;6;No;49.15;No;No;Month-to-month;Yes
4821-SJHJV;Female;32;Yes;89.6;Yes;No;Month-to-month;No
7346-MEDWM;Female;59;Yes;83.25;No;Yes;Month-to-month;No
1137-DGOWI;Female;30;No;70.25;No;Yes;One year;No
5616-PRTNT;Male;20;No;19.4;No internet service;No internet service;Month-to-month;No
3812-LRZIR;Female;27;Yes;24.5;No internet service;No internet service;Two year;No
4818-QIUFN;Female;20;Yes;79.15;No;No;Month-to-month;Yes
9483-GCPWE;Male;9;No;20.1;No internet service;No internet service;One year;No
4227-OJHAL;Female;68;Yes;73;Yes;Yes;One year;No
9220-CXRSC;Female;69;Yes;61.4;No;No;Two year;No
4993-JCRGJ;Male;26;Yes;84.3;No;Yes;Month-to-month;No
9537-JALFH;Male;69;No;19.9;No internet service;No internet service;Two year;No
6698-OXETB;Male;11;No;20.4;No internet service;No internet service;Two year;No
2103-ZRXFN;Male;1;Yes;50.75;No;No;Month-to-month;Yes
3724-BSCVH;Male;10;No;20.45;No internet service;No internet service;One year;No
4877-TSOFF;Female;55;Yes;75.75;No;No;One year;No
9209-NWPGU;Male;44;No;65.4;Yes;No;One year;No
6961-VCPMC;Male;46;No;80.4;No;No;Month-to-month;No
7306-YDSOI;Male;69;No;59.75;No;Yes;Two year;No
5288-AHOUP;Male;11;No;78.5;No;No;Month-to-month;No
6688-UZPWD;Female;11;Yes;102;Yes;No;Month-to-month;Yes
0655-YDGFJ;Male;29;No;48.95;No;Yes;Month-to-month;No
8468-EHYJA;Female;57;Yes;99.65;Yes;No;Month-to-month;No
6823-SIDFQ;Male;28;No;18.25;No internet service;No internet service;One year;No
1097-FSPVW;Female;42;No;54.55;No;Yes;Month-to-month;No
2839-RFSQE;Female;2;No;20.65;No internet service;No internet service;Month-to-month;Yes
8328-SKJNO;Male;23;No phone service;40.65;No;No;One year;No
7010-ZMVBF;Female;18;No;20.45;No internet service;No internet service;Month-to-month;No
5201-CBWYG;Male;62;Yes;24.8;No internet service;No internet service;One year;No
0968-GSIKN;Female;1;No;70.8;No;No;Month-to-month;Yes
1965-DDBWU;Male;16;Yes;89.05;No;No;Month-to-month;Yes
9057-SIHCH;Female;3;Yes;96.6;Yes;No;Month-to-month;Yes
6352-GIGGQ;Male;67;Yes;88.8;Yes;Yes;One year;No
3635-QQRQD;Male;62;No;20.05;No internet service;No internet service;Two year;No
6771-XWBDM;Female;57;Yes;104.5;Yes;Yes;Month-to-month;No
2897-DOVND;Male;2;No;69.8;No;No;Month-to-month;Yes
3082-YVEKW;Female;23;Yes;77.15;Yes;Yes;Two year;No
0191-EQUUH;Female;25;No phone service;35.05;No;No;Two year;No
7134-HBPBS;Female;72;Yes;108.1;Yes;Yes;Two year;No
3489-HHPFY;Female;2;Yes;84.05;Yes;No;Month-to-month;Yes
2926-JEJJC;Female;8;No;20.2;No internet service;No internet service;One year;No
8601-QACRS;Female;5;Yes;50.6;No;No;Month-to-month;Yes
4950-BDEUX;Male;35;No phone service;49.2;Yes;Yes;Month-to-month;No
5789-LDFXO;Male;24;Yes;24.6;No internet service;No internet service;One year;No
0508-OOLTO;Female;2;No;71.65;No;No;Month-to-month;Yes
2984-TBYKU;Male;72;Yes;104.9;No;Yes;Two year;No
9822-WMWVG;Female;41;Yes;106.5;Yes;Yes;Month-to-month;No
2391-SOORI;Male;4;No;49.35;No;No;Month-to-month;Yes
9040-KZVWO;Male;26;No;75.5;No;No;One year;No
2645-QTLMB;Male;7;No;94.25;Yes;No;Month-to-month;Yes
4806-HIPDW;Female;1;No;68.95;No;No;Month-to-month;Yes
1548-ARAGG;Female;4;Yes;58.5;No;No;Month-to-month;Yes
6339-RZCBJ;Male;48;No;78.9;Yes;Yes;Two year;No
4424-TKOPW;Male;2;Yes;93.85;Yes;No;Month-to-month;Yes
4415-WNGVR;Female;12;No;79.2;Yes;Yes;One year;No
2522-AHJXR;Male;60;Yes;109.45;Yes;Yes;Month-to-month;No
0412-UCCNP;Male;55;No;59.2;No;Yes;Two year;No
1816-FLZDK;Male;1;No phone service;29.15;No;No;Month-to-month;No
7096-UCLNH;Male;1;No;20.05;No internet service;No internet service;Month-to-month;Yes
8443-ZRDBZ;Male;4;Yes;76.05;No;No;Month-to-month;Yes
9136-ALYBR;Male;1;No phone service;24.45;No;No;Month-to-month;Yes
4615-PIVVU;Female;42;No;66.5;No;Yes;Two year;No
8885-QSQBX;Female;1;No;49.55;No;No;Month-to-month;Yes
7479-NITWS;Male;7;Yes;89.35;Yes;Yes;Month-to-month;Yes
8617-ENBDS;Male;3;No;73.6;No;Yes;Month-to-month;Yes
9385-NXKDA;Female;72;Yes;82.65;Yes;Yes;Two year;No
0430-IHCDJ;Male;15;Yes;49;No;No;Month-to-month;No
2959-MJHIC;Male;4;No;80.35;Yes;No;Month-to-month;Yes
6674-KVJHG;Female;11;Yes;25.2;No internet service;No internet service;One year;No
1814-DKOLC;Female;5;Yes;25.45;No internet service;No internet service;Month-to-month;No
4201-JMNGR;Female;1;No;55.8;No;Yes;Month-to-month;Yes
9351-HXDMR;Male;72;Yes;110.9;Yes;Yes;Two year;No
3537-HPKQT;Female;55;Yes;77.75;No;No;Month-to-month;No
2129-ALKBS;Female;40;Yes;26.2;No internet service;No internet service;Month-to-month;No
5821-MMEIL;Female;57;No;19.9;No internet service;No internet service;Two year;No
5960-WPXQM;Male;1;No;79.05;Yes;No;Month-to-month;Yes
0684-AOSIH;Male;1;No;95;Yes;No;Month-to-month;Yes
8260-NGFNY;Female;1;No phone service;25.2;No;No;Month-to-month;Yes
1309-XGFSN;Male;52;Yes;80.85;Yes;Yes;One year;No
1866-RZZQS;Male;41;Yes;98.4;Yes;Yes;Month-to-month;Yes
6968-URWQU;Male;43;No;56.35;Yes;No;One year;No
4742-TXUEX;Female;47;No;19.3;No internet service;No internet service;Two year;No
9631-XEYKE;Male;3;Yes;50.4;No;No;Month-to-month;Yes
8631-NBHFZ;Male;66;Yes;79.4;Yes;Yes;Two year;No
1335-MXCSE;Male;55;No;55.25;No;Yes;Two year;No
8873-TMKGR;Male;29;No;19.1;No internet service;No internet service;One year;No
8800-JOOCF;Female;12;Yes;84.05;Yes;No;Month-to-month;No
1469-LBJQJ;Female;66;Yes;105.2;Yes;Yes;Month-to-month;No
4958-XCBDQ;Male;35;Yes;101.4;Yes;Yes;Month-to-month;Yes
8337-UPOAQ;Male;10;Yes;89.8;No;Yes;Month-to-month;Yes
0064-YIJGF;Male;27;Yes;75.75;No;No;Month-to-month;No
2386-OWURY;Female;58;No;95.3;Yes;No;Month-to-month;No
1725-IQNIY;Male;54;No;109.75;Yes;Yes;Two year;No
0310-VQXAM;Male;9;No;19.85;No internet service;No internet service;Month-to-month;No
6598-RFFVI;Male;2;No;19.3;No internet service;No internet service;One year;No
3453-RTHJQ;Male;6;No;69.1;No;No;Month-to-month;Yes
6712-OAWRH;Female;26;No;91.25;Yes;No;Month-to-month;Yes
6278-FEPBZ;Female;9;No;20.25;No internet service;No internet service;Month-to-month;No
4280-DLSHD;Male;8;No;54.75;No;Yes;Month-to-month;No
1508-DFXCU;Male;12;No;81.45;Yes;No;Month-to-month;No
8614-VGMMV;Female;15;Yes;49.1;No;No;Month-to-month;No
7868-BGSZA;Male;43;Yes;80.2;Yes;Yes;One year;No
2800-QQUSO;Male;42;Yes;100.3;Yes;No;Month-to-month;No
2930-UOTMB;Female;31;Yes;65.25;No;Yes;Month-to-month;No
7973-DZRKH;Female;66;Yes;90.95;No;Yes;Two year;No
5914-DVBWJ;Female;18;Yes;85.45;No;No;Month-to-month;Yes
7698-YFGEZ;Male;1;No;20;No internet service;No internet service;Month-to-month;Yes
2533-QVMSK;Male;61;Yes;94.1;Yes;No;Two year;No
9773-PEQBZ;Male;10;Yes;79.85;No;No;Month-to-month;No
8644-XLFBW;Male;1;No;71.65;No;No;Month-to-month;Yes
0650-BWOZN;Female;18;No;73.55;No;No;Month-to-month;No
8625-AZYZY;Male;24;Yes;104.65;Yes;Yes;Month-to-month;Yes
7785-RDVIG;Female;3;No;19.3;No internet service;No internet service;Month-to-month;Yes
9602-WCXPI;Male;50;No;20.15;No internet service;No internet service;One year;No
2903-YYTBW;Male;1;No;44.55;No;No;Month-to-month;Yes
3620-MWJNE;Male;2;No;54.45;No;No;Month-to-month;Yes
8573-JGCZW;Male;17;No;19.65;No internet service;No internet service;One year;No
6837-HAEVO;Male;69;Yes;105;Yes;Yes;Two year;No
6701-YVNQG;Male;72;Yes;88.7;Yes;Yes;Two year;No
9306-CPCBC;Female;3;Yes;74.25;No;No;Month-to-month;Yes
4304-XUMGI;Male;50;Yes;75.15;No;Yes;Two year;No
9504-YAZWB;Female;53;No;20.25;No internet service;No internet service;Two year;No
8819-ZBYNA;Female;58;Yes;109.1;Yes;No;Two year;No
6174-NRBTZ;Male;46;No phone service;30.75;No;No;One year;No
9481-IEBZY;Male;72;Yes;112.9;Yes;Yes;Month-to-month;No
1833-VGRUM;Female;1;Yes;74.2;No;No;Month-to-month;Yes
6137-NICCO;Female;6;Yes;94.05;Yes;Yes;Month-to-month;Yes
9065-ZCPQX;Male;72;Yes;78.85;No;Yes;Two year;No
6402-EJMWF;Male;4;No;55.3;No;No;Month-to-month;Yes
3620-EHIMZ;Female;52;No;19.35;No internet service;No internet service;Two year;No
3213-VVOLG;Male;0;Yes;25.35;No internet service;No internet service;Two year;No
6870-ECSHE;Female;2;No;20.45;No internet service;No internet service;One year;No
8747-UDCOI;Female;65;No;19.35;No internet service;No internet service;Two year;No
8374-XGEJJ;Male;43;Yes;101;Yes;No;Month-to-month;Yes
2656-TABEH;Male;4;Yes;100.2;Yes;No;Month-to-month;Yes
6946-LMSQS;Male;25;Yes;89.05;No;No;One year;No
4626-OZDTJ;Female;51;Yes;78.65;Yes;No;One year;No
9169-BSVIN;Male;12;Yes;74.75;Yes;Yes;Month-to-month;No
2325-ZUSFD;Female;57;No;70.1;Yes;No;One year;No
8194-PEEBY;Female;24;No;19.9;No internet service;No internet service;One year;No
6872-HXFNF;Female;64;Yes;58.35;No;Yes;One year;No
3932-CMDTD;Female;4;No;105.65;Yes;Yes;One year;No
7714-YXSMB;Female;26;Yes;100.5;Yes;Yes;Month-to-month;No
8387-UGUSU;Female;15;No;20.05;No internet service;No internet service;Month-to-month;No
1080-BWSYE;Male;64;Yes;25.65;No internet service;No internet service;Two year;No
4039-HEUNW;Male;36;Yes;96.5;Yes;No;Month-to-month;Yes
1194-HVAIF;Female;27;Yes;95;Yes;No;Month-to-month;No
0812-WUPTB;Male;1;No;70.85;No;No;Month-to-month;Yes
3594-UVONA;Female;35;Yes;85.95;Yes;Yes;One year;No
0004-TLHLJ;Male;4;No;73.9;No;Yes;Month-to-month;Yes
1767-TGTKO;Female;8;No;45.45;No;No;Month-to-month;No
8439-LTUGF;Male;10;No;20;No internet service;No internet service;Month-to-month;No
8805-JNRAZ;Female;2;No;49.2;No;No;Month-to-month;Yes
5089-IFSDP;Female;58;Yes;109.45;Yes;Yes;Two year;No
6418-HNFED;Male;51;No;83.25;Yes;Yes;Two year;No
0206-OYVOC;Female;46;No;19.25;No internet service;No internet service;Two year;No
7291-CDTMJ;Male;1;No;19.65;No internet service;No internet service;Month-to-month;Yes
7128-GGCNO;Male;46;Yes;72.8;No;No;Month-to-month;No
0237-YFUTL;Female;50;Yes;109.65;Yes;No;Month-to-month;No
7691-KGKGP;Male;53;No;65;Yes;No;Month-to-month;No
6710-HSJRD;Male;61;Yes;114.1;Yes;Yes;Month-to-month;No
3675-EQOZA;Male;5;No;20.65;No internet service;No internet service;Month-to-month;Yes
0840-DCNZE;Male;47;No;86.95;Yes;Yes;One year;No
1732-FEKLD;Female;54;Yes;94.75;Yes;Yes;One year;No
9862-KJTYK;Male;19;No phone service;25.35;No;No;Month-to-month;No
0479-HMSWA;Female;26;No;105.45;Yes;Yes;Two year;No
5854-KSRBJ;Male;70;Yes;25.4;No internet service;No internet service;Two year;No
0365-BZUWY;Male;17;Yes;102.55;Yes;Yes;Month-to-month;No
4817-VYYWS;Female;30;Yes;100.2;Yes;No;Month-to-month;Yes
5701-SVCWR;Female;1;Yes;24;No internet service;No internet service;Month-to-month;No
3129-AAQOU;Female;19;Yes;25.6;No internet service;No internet service;Two year;No
4922-CVPDX;Female;26;No;73.5;Yes;Yes;Two year;No
1396-QWFBJ;Female;21;No;74.05;No;No;Month-to-month;Yes
1357-BIJKI;Male;50;Yes;98.25;Yes;No;One year;No
1099-BTKWT;Female;68;No phone service;54.4;Yes;Yes;One year;No
5299-SJCZT;Male;3;Yes;101.55;Yes;Yes;Month-to-month;Yes
2018-PZKMU;Male;9;No;103.1;Yes;Yes;Month-to-month;No
7340-KEFQE;Female;51;No phone service;34.2;No;No;Two year;No
4570-QHXHL;Female;9;No;43.75;No;No;Month-to-month;No
2403-BCASL;Male;41;Yes;111.95;Yes;Yes;One year;No
7392-YYPYJ;Male;22;Yes;100.65;Yes;No;Month-to-month;No
2898-LSJGD;Female;21;No phone service;55.95;Yes;Yes;One year;No
2223-GDSHL;Male;71;Yes;116.05;Yes;Yes;Two year;No
7359-PTSXY;Male;1;No;45.75;No;No;Month-to-month;Yes
9470-RTWDV;Male;26;Yes;82;Yes;Yes;One year;No
2176-OSJUV;Male;71;Yes;65.15;No;No;Two year;No
9348-YVOMK;Male;4;No;44.8;No;No;Month-to-month;Yes
8104-OSKWT;Female;12;Yes;79.8;No;No;Month-to-month;No
4521-YEEHE;Female;18;Yes;88.85;Yes;No;Month-to-month;No
4090-KPJIP;Female;3;Yes;74.95;No;No;Month-to-month;Yes
3786-WOVKF;Female;72;Yes;106.85;Yes;No;One year;No
4503-BDXBD;Male;11;No;74.95;No;No;Month-to-month;Yes
6086-ESGRL;Female;1;No;80.15;No;No;Month-to-month;Yes
2592-HODOV;Male;13;No;19.3;No internet service;No internet service;One year;No
3886-CERTZ;Female;72;Yes;109.25;Yes;Yes;One year;No
7995-ZHHNZ;Male;42;Yes;56.1;No;No;One year;No
3824-RHKVR;Female;17;No;19.7;No internet service;No internet service;Month-to-month;No
5816-SCGFC;Female;7;No;51.3;No;No;Month-to-month;No
5989-AXPUC;Female;68;Yes;118.6;Yes;Yes;Two year;No
4979-HPRFL;Male;56;Yes;24.15;No internet service;No internet service;Two year;No
8590-OHDIW;Female;38;No;20.3;No internet service;No internet service;One year;No
8015-IHCGW;Female;72;Yes;115.5;Yes;Yes;Two year;No
2332-TODQS;Female;48;Yes;25.05;No internet service;No internet service;One year;No
9278-VZKCD;Female;52;Yes;109.1;Yes;Yes;Month-to-month;No
